"ID","Age","Employment","Education","Marital","Occupation","Income","Gender","Deductions","Hours","Accounts","Adjustment","Target"
5724890,39,"PSFederal","HSgrad","Married","Clerical",NA,"Male",0,52,"UnitedStates",7688,1
5725112,58,"Private","Master","Divorced","Clerical",73582.8,"Female",1320,45,"UnitedStates",0,0
5725170,42,"Private","College","Divorced","Clerical",118522.88,"Female",0,40,"UnitedStates",0,0
5725272,42,"Consultant","HSgrad","Married","Sales",55297.97,"Male",0,60,"UnitedStates",0,0
5726095,38,"PSFederal","College","Married","Clerical",38178.34,"Male",0,45,"UnitedStates",3369,1
5726190,27,"Private","College","Divorced","Machinist",100407.04,"Female",0,40,"UnitedStates",0,0
5726653,32,"Private","Associate","Absent","Sales",85606.49,"Male",0,50,"UnitedStates",0,0
5727508,37,"Private","Doctorate","Unmarried","Professional",198483.82,"Female",0,40,"UnitedStates",0,0
5727873,24,"Private","Yr11","Absent","Cleaner",103764.38,"Male",0,40,"UnitedStates",0,0
5727923,38,"Private","Yr10","Absent","Repair",37646,"Male",0,40,NA,0,0
5728216,49,"PSFederal","College","Divorced","Executive",61129.54,"Female",0,50,"UnitedStates",0,0
5728678,28,"Private","College","Unmarried","Service",234836.49,"Female",0,15,"UnitedStates",0,0
5729164,32,"Private","HSgrad","Married","Repair",50689.14,"Male",0,40,"UnitedStates",0,0
5729294,31,"Private","HSgrad","Married","Clerical",23640.05,"Male",0,40,"UnitedStates",0,0
5730044,45,"Private","Bachelor","Divorced","Executive",98247.91,"Female",0,40,"UnitedStates",0,0
5730642,36,"Private","HSgrad","Absent","Repair",104302.2,"Male",0,40,"UnitedStates",0,0
5730682,41,"PSLocal","College","Divorced","Executive",7639.09,"Female",0,25,"UnitedStates",0,0
5730886,34,"Private","HSgrad","Married","Repair",29985.42,"Male",0,35,"UnitedStates",0,0
5731876,30,"Private","HSgrad","Married","Cleaner",52325.5,"Male",0,66,"UnitedStates",0,0
5732009,58,"PSLocal","Bachelor","Married",NA,18616.72,"Male",0,58,"UnitedStates",0,0
5733435,22,"PSState","College","Absent","Clerical",88968.36,"Female",0,40,"UnitedStates",0,0
5733670,25,"PSState","Bachelor","Absent","Protective",106649.97,"Male",0,40,"UnitedStates",0,0
5733962,32,"PSState","Associate","Married","Repair",43028.32,"Male",0,40,"UnitedStates",0,0
5735199,41,"Private","Bachelor","Married","Professional",35198.1,"Male",0,40,"UnitedStates",8812,1
5735852,59,"Private","Doctorate","Absent","Professional",52569.19,"Male",NA,50,"UnitedStates",0,0
5735870,62,"PSLocal","College","Married","Machinist",NA,"Male",0,40,"UnitedStates",0,0
5736004,19,"PSFederal","College","Absent","Cleaner",79267.52,"Male",0,20,"England",0,0
5736158,36,"Consultant","HSgrad","Married","Sales",93266.93,"Female",0,40,"UnitedStates",7688,1
5736255,30,"Private","HSgrad","Absent","Clerical",92243.98,NA,0,40,"UnitedStates",0,0
5736402,22,"Private","Yr11","Absent","Repair",51462.9,"Male",0,50,"UnitedStates",0,0
5737406,34,"Private","HSgrad","Divorced","Protective",80176.99,"Male",0,45,"UnitedStates",0,0
5737573,41,"Private","Bachelor","Married","Support",60801.75,"Male",0,40,"UnitedStates",20544,1
5738521,41,"Private","HSgrad","Absent","Clerical",63557.4,"Female",0,40,"UnitedStates",0,0
5738719,29,"Private","HSgrad","Absent","Repair",82935.86,"Male",1316,35,"UnitedStates",0,0
5739514,NA,"Private","Bachelor","Absent","Sales",47476.7,"Male",0,38,"UnitedStates",0,0
5740274,25,NA,"Bachelor","Married-spouse-absent",NA,76262.46,"Male",0,40,"Canada",0,0
5741107,54,"PSState","Bachelor","Absent","Professional",146440.85,"Female",0,40,"UnitedStates",5001,1
5741398,26,"Private","College","Married","Executive",41150.07,"Male",0,45,"Germany",43630,1
5741795,53,"Private","College","Widowed","Sales",319794.65,"Female",0,30,"UnitedStates",0,0
5741836,43,"Private","Vocational","Divorced","Professional",87291.55,NA,0,48,"UnitedStates",0,0
5742831,19,"Private","Yr10","Absent","Farming",67497.69,"Male",0,25,"UnitedStates",0,0
5743147,20,"Private","HSgrad","Married","Cleaner",39367.82,"Male",0,50,"UnitedStates",0,0
5743644,38,"Private","Yr11","Married","Repair",47564.05,"Male",0,45,"UnitedStates",0,0
5743736,79,"Private","Doctorate","Married","Professional",28420.19,"Male",0,35,"Singapore",20051,1
5743920,33,"Private","HSgrad","Married",NA,37050.53,"Male",0,40,"Mexico",0,0
5744269,40,"PSState","Bachelor","Married","Professional",101005.46,"Male",0,40,"UnitedStates",0,0
5744297,30,"PSLocal","Yr12","Married","Clerical",172175.33,"Female",0,40,"UnitedStates",0,0
5745288,27,"Private","HSgrad","Absent","Repair",91596.62,"Male",0,40,"UnitedStates",0,0
5745449,23,"Private","HSgrad","Absent","Sales",73247.59,"Female",0,40,"UnitedStates",0,0
5745479,57,"SelfEmp","Master","Married","Sales",27947.11,"Male",0,40,NA,99999,1
5745561,41,"Private","HSgrad","Married","Sales",17536.55,"Male",0,40,"UnitedStates",0,0
5746185,38,"Private","HSgrad","Unmarried","Transport",113191.24,"Female",0,30,"UnitedStates",0,0
5746437,19,NA,"College","Absent",NA,164260.51,"Female",0,35,"UnitedStates",0,0
5746598,26,"Private","Yr11","Married","Machinist",59131.14,"Male",0,40,"UnitedStates",0,0
5746944,77,"Private","College","Widowed","Home",82355.16,"Female",0,20,"UnitedStates",0,0
5747657,19,"Private","College","Absent","Service",287104.69,"Male",0,12,"UnitedStates",0,0
5747997,30,"Private","HSgrad","Unmarried","Machinist",103641.24,"Male",0,40,"UnitedStates",0,0
5748369,38,"Private","Vocational","Divorced","Repair",77555.53,"Male",0,40,"UnitedStates",0,0
5750821,35,"Private","Yr7t8","Married","Cleaner",31612.56,"Male",0,40,"Mexico",0,0
5751720,41,"Private","College","Married","Clerical",34477.06,"Male",0,40,"UnitedStates",0,0
5751923,54,"PSState","Bachelor","Married","Executive",53049.95,"Male",0,38,"UnitedStates",0,0
5752063,28,"Private","HSgrad","Absent","Clerical",93783.24,"Female",0,40,"UnitedStates",0,0
5752265,48,"PSFederal","HSgrad","Married","Transport",51121.24,"Male",0,40,"UnitedStates",0,1
5752386,32,"Consultant","Bachelor","Absent","Professional",6846.89,"Female",0,60,NA,0,0
5752406,44,"Private","Yr7t8","Married","Service",125170.98,"Female",0,55,"UnitedStates",0,0
5752517,90,"PSLocal","HSgrad","Married","Service",33456.93,"Male",0,40,"UnitedStates",0,0
5752658,48,"Private","College","Absent","Clerical",63755.21,"Female",NA,43,"UnitedStates",0,0
5752759,33,"Private","Yr11","Absent","Cleaner",210089.36,"Male",0,40,"UnitedStates",0,0
5753501,25,"Private","Yr9","Married","Machinist",45873.97,"Male",0,40,"Mexico",0,0
5754511,41,"Private","HSgrad","Married","Transport",42073.4,"Male",0,40,"UnitedStates",0,0
5755124,60,"PSState","Bachelor","Married","Executive",43286.74,"Male",0,40,"UnitedStates",4012,1
5755525,32,"Private","HSgrad","Absent","Transport",127422.87,"Female",0,35,"UnitedStates",0,0
5755713,40,"Private","Master","Married","Professional",20042.44,"Male",0,40,"UnitedStates",0,0
5757030,22,"Private","College","Unmarried","Service",52421.92,"Female",NA,40,"UnitedStates",0,0
5757683,35,"Private","Vocational","Divorced","Professional",113154.4,"Female",0,40,"UnitedStates",0,0
5758486,19,"Private","College","Absent","Sales",156682.63,"Female",0,20,"UnitedStates",0,0
5758797,47,"PSLocal","College","Absent","Service",91793.25,"Female",0,20,"UnitedStates",0,0
5758847,50,"PSLocal","Master","Married","Professional",127337.34,"Female",0,40,"UnitedStates",15024,1
5758886,39,"Private","Bachelor","Married","Repair",26391.65,"Male",0,40,"UnitedStates",0,0
5759142,46,"Private","HSgrad","Divorced","Clerical",103118.39,"Female",0,40,"UnitedStates",0,0
5759621,39,"Private","Associate","Married","Protective",47048.61,"Male",0,60,"UnitedStates",NA,0
5760047,42,"Consultant","Vocational","Married","Repair",44928.91,"Male",0,40,"UnitedStates",0,0
5760293,58,"Private","Yr10","Absent","Service",32327.85,"Male",0,40,"UnitedStates",0,0
5760629,25,"Private","Yr5t6","Absent","Clerical",102582.86,"Female",0,33,"Mexico",0,0
5761062,57,"PSFederal","Vocational","Absent","Support",119333.71,"Male",0,40,"UnitedStates",0,0
5761137,23,"Private","HSgrad","Absent","Repair",92894.42,"Male",0,40,"UnitedStates",0,0
5761158,25,"Private","HSgrad","Absent","Cleaner",44986.55,"Male",0,60,"England",0,0
5762007,47,"Private","College","Married","Clerical",44034.3,"Male",0,44,NA,9728,1
5762079,57,"Private","Yr11","Married","Machinist",43387.11,"Male",0,40,"UnitedStates",0,0
5763346,40,"Private","College","Married","Service",226470.57,"Female",0,40,"Scotland",0,0
5765665,34,"Private","HSgrad","Married","Repair",24376.23,"Male",0,30,"Germany",0,0
5766182,39,"Private","HSgrad","Married","Professional",2475.87,"Male",0,40,"UnitedStates",0,0
5766476,37,"PSLocal","Master","Married","Professional",191118.41,"Female",0,45,"UnitedStates",7991,1
5766623,24,"Private","HSgrad","Absent","Cleaner",111481.4,"Male",0,40,"UnitedStates",0,0
5766934,48,"Private","HSgrad","Married","Repair",35115.45,"Male",1052.66666666667,40,"UnitedStates",0,0
5766968,53,"Private","Bachelor","Married","Professional",16823.57,"Male",0,45,"UnitedStates",5404,1
5767427,19,"Private","College","Absent","Service",104525.59,"Female",0,NA,"UnitedStates",0,0
5768184,19,"Private","HSgrad","Absent","Machinist",30833.58,"Male",0,45,"UnitedStates",0,0
5769231,23,"Private","HSgrad","Married","Machinist",31782.02,"Male",0,40,"Mexico",0,0
5769307,76,NA,"Yr11","Widowed",NA,204562.62,"Female",0,16,"UnitedStates",0,0
5770845,31,"Private","HSgrad","Married","Repair",31893.77,"Male",1848,40,"UnitedStates",5786,1
5770861,30,NA,"College","Married","Cleaner",30770.3,"Male",0,NA,"UnitedStates",0,0
5771516,24,"Private","Vocational","Absent","Clerical",75882.77,"Female",0,40,"UnitedStates",0,0
5771525,45,"Private","College","Divorced","Service",101139.98,"Female",0,50,"UnitedStates",0,0
5772197,33,"Private","Yr10","Divorced","Machinist",82626.86,"Female",0,40,"UnitedStates",0,0
5772623,52,"Private","Yr9","Divorced","Repair",106322.36,"Female",0,40,"Cuba",0,0
5773244,43,"PSState","Doctorate","Absent","Professional",61249.19,"Female",0,40,NA,0,0
5773540,24,"Private","Bachelor","Absent","Farming",173242.13,"Female",0,40,"UnitedStates",0,0
5773842,28,"Private","Bachelor","Absent","Professional",125497.27,"Female",0,20,"UnitedStates",0,0
5774108,26,"PSLocal","Bachelor","Absent","Professional",161292.42,"Female",0,35,"UnitedStates",0,0
5774160,20,NA,"College","Absent",NA,229412.15,"Female",0,NA,"UnitedStates",0,0
5774470,38,"Private","Master","Absent","Executive",155072.27,"Female",0,35,"UnitedStates",0,0
5775093,28,NA,"Bachelor","Married-spouse-absent",NA,100200.02,"Female",0,10,"Taiwan",0,0
5775469,31,"PSLocal","HSgrad","Absent","Protective",150253.13,"Male",NA,40,"UnitedStates",NA,0
5776691,35,"Private","Yr10","Absent","Clerical",156755.67,"Male",0,40,"UnitedStates",0,0
5776736,27,"Private","HSgrad","Married","Transport",19600.47,"Male",0,99,"UnitedStates",0,0
5776930,24,"Private","HSgrad","Absent","Cleaner",66036.14,"Male",0,40,"UnitedStates",0,0
5777238,58,"Consultant","HSgrad","Married","Farming",52262.01,"Male",0,50,"UnitedStates",0,0
5777458,49,"Private","HSgrad","Married","Service",33087.12,"Male",0,40,"UnitedStates",0,0
5778388,28,"Private","Vocational",NA,"Sales",107265.26,"Male",0,50,"UnitedStates",0,0
5778436,55,NA,"HSgrad","Absent",NA,78285.75,"Female",0,40,"UnitedStates",0,0
5778914,50,"SelfEmp","Bachelor","Married","Sales",46984.61,"Male",0,60,"UnitedStates",2059,1
5778966,43,"PSState","College","Absent","Service",11948.76,"Female",0,40,"UnitedStates",0,0
5779073,22,"Private","HSgrad","Absent","Transport",80384.01,"Male",0,NA,"UnitedStates",0,0
5779704,41,"Private","HSgrad","Married-spouse-absent","Transport",153634.61,"Male",0,50,"UnitedStates",0,0
5779745,29,"Private","College","Married","Service",33566.79,"Male",0,40,"UnitedStates",0,0
5780050,35,"Private","College",NA,"Professional",53448.55,"Male",0,60,"UnitedStates",0,0
5780101,46,"Private","College","Divorced","Home",112931.07,"Female",0,30,"UnitedStates",0,0
5781174,50,"PSLocal","College","Married","Protective",33076.85,"Male",0,48,"UnitedStates",0,0
5781807,19,"Private","HSgrad","Absent","Sales",167114.67,"Male",0,25,"UnitedStates",0,0
5781992,17,"Private",NA,"Absent","Sales",207771.07,"Female",0,15,"UnitedStates",0,0
5782016,NA,"PSState","College","Absent","Repair",107269.99,"Male",0,40,"UnitedStates",0,0
5782206,48,"Private",NA,"Divorced","Sales",152266.12,"Male",0,45,"UnitedStates",0,0
5782711,28,"Private","Yr9","Absent","Repair",83262.56,"Male",0,40,"Singapore",0,0
5782765,40,"Private","Vocational","Divorced","Transport",68802.85,"Male",0,50,"UnitedStates",7086,1
5782878,21,"Private","HSgrad","Absent","Repair",65589.86,"Male",0,40,"Guatemala",0,0
5783126,77,"Consultant","Yr7t8","Married-spouse-absent","Clerical",41212.1,"Male",0,20,"Italy",4948,1
5783334,33,"Private","HSgrad","Married","Repair",19168.68,"Male",0,40,"UnitedStates",0,0
5783850,26,"Private","College","Absent","Clerical",75865.39,"Female",0,20,"UnitedStates",0,0
5785049,NA,"Private","Master","Absent","Professional",91185.47,"Female",0,60,"UnitedStates",0,0
5785310,39,"Private","Master","Absent","Clerical",32507.47,"Male",0,40,NA,0,0
5785387,31,"Private","Bachelor","Absent","Executive",NA,"Male",0,50,"UnitedStates",0,0
5785706,34,"SelfEmp","College","Married","Executive",21896.14,"Male",0,65,"UnitedStates",12912,1
5785937,37,"Private","HSgrad","Divorced","Service",75648.58,"Female",0,50,"Peru",0,0
5787544,18,NA,"Yr11","Absent",NA,64967.42,"Male",0,15,"UnitedStates",NA,0
5787924,25,"PSLocal","HSgrad","Absent","Professional",145892.23,"Female",0,40,"UnitedStates",0,0
5788112,31,"Private","HSgrad","Married","Machinist",39858.57,"Male",0,40,"UnitedStates",0,0
5788328,24,NA,"Bachelor","Absent","Clerical",76223.61,"Female",0,16,"UnitedStates",0,0
5788486,37,"Consultant","HSgrad","Divorced","Cleaner",121391.13,"Male",0,10,"UnitedStates",0,0
5788539,30,"Consultant","College","Absent","Repair",49674.14,"Male",0,8,"UnitedStates",0,0
5789091,45,"Private","HSgrad","Married","Machinist",30669.1,"Male",0,40,"UnitedStates",0,0
5789633,27,NA,"HSgrad","Married","Transport",18846.39,"Male",0,40,"UnitedStates",0,0
5789777,42,"Private","Yr11","Married","Machinist",40864.4,"Male",0,40,"UnitedStates",0,0
5790884,50,"Private","HSgrad","Widowed","Service",17361.58,"Female",0,40,"UnitedStates",0,0
5790888,39,"Consultant","Professional","Married","Professional",36710.4,"Male",0,60,"UnitedStates",15024,1
5791510,45,NA,"HSgrad","Unmarried",NA,277838.89,"Female",0,10,"UnitedStates",0,0
5791725,24,"Private","College","Absent","Sales",76860.93,"Male",0,20,"UnitedStates",0,0
5791991,56,"Private","Yr7t8","Widowed","Machinist",19577.5,"Female",0,40,"NewZealand",0,0
5792030,22,NA,"College","Absent",NA,168768.32,"Male",0,40,"UnitedStates",0,0
5792183,NA,"Private","College","Married","Cleaner",48017.33,"Male",0,40,"UnitedStates",0,0
5792524,49,"PSFederal","HSgrad","Widowed","Executive",79867.58,"Female",0,20,"UnitedStates",0,0
5792698,30,"Private","Bachelor","Married","Sales",36970.1,"Male",0,20,"Peru",0,0
5793266,45,"Private","HSgrad","Absent","Sales",6841.6,"Male",0,40,"UnitedStates",0,0
5794286,31,"Private","HSgrad","Absent","Repair",23401.78,"Male",0,40,"UnitedStates",0,0
5794839,34,NA,"Bachelor","Absent","Executive",145265.66,"Female",1160.66666666667,NA,"UnitedStates",0,0
5795016,28,"Private","HSgrad","Divorced","Service",97742.96,"Female",1160.66666666667,52,"UnitedStates",0,0
5795880,23,"Private","College","Absent",NA,70494.85,"Female",0,40,"UnitedStates",0,0
5796163,20,"Private","College","Absent","Clerical",66169.04,"Female",0,30,NA,0,0
5796190,37,"PSState","Professional","Married","Professional",181722.87,"Female",0,39,"UnitedStates",NA,1
5796255,38,"Private","Bachelor",NA,"Executive",45389.29,"Male",0,55,"UnitedStates",0,0
5796919,21,"Private","Yr10","Married","Machinist",57188.78,"Male",0,36,"UnitedStates",0,0
5797023,35,"Private","Doctorate","Married","Professional",69758.38,"Male",0,40,"Taiwan",0,1
5797730,19,"Private","HSgrad","Absent","Farming",95246.34,"Male",0,20,"UnitedStates",0,0
5798345,62,"Private","College","Married","Clerical",245699.11,"Female",0,40,"UnitedStates",0,0
5798484,18,"Private","Yr12","Absent","Sales",214185.4,"Female",0,35,"UnitedStates",0,0
5799466,37,"Private","Yr9","Married","Machinist",18268.77,"Male",0,50,"UnitedStates",1889,1
5799864,57,"Private","College","Absent","Clerical",89945.2,"Female",0,40,"UnitedStates",0,0
5800366,31,"Private","Vocational","Married","Cleaner",22480.43,"Male",0,45,"UnitedStates",0,0
5800465,43,"Private","Bachelor","Absent","Sales",232722.3,"Female",0,35,"UnitedStates",7570,1
5800716,38,"Private","HSgrad","Married","Support",39272.95,"Male",0,40,"UnitedStates",0,0
5802474,53,"Private","Bachelor","Married","Executive",37153.23,"Male",0,44,"UnitedStates",7946,1
5803246,37,"Private","Associate","Married","Repair",33025.9,"Male",0,45,"UnitedStates",0,0
5803653,41,"Private","HSgrad","Married","Cleaner",31326.88,"Male",0,40,"UnitedStates",0,0
5803773,39,NA,"Yr10","Widowed",NA,150288.8,"Female",0,15,"UnitedStates",0,0
5804362,42,"Private","HSgrad","Married","Transport",37024.71,"Male",0,50,"UnitedStates",0,0
5804397,36,"Private","College","Divorced","Clerical",285617.11,"Female",0,40,"UnitedStates",0,0
5804428,28,"Private","HSgrad","Married","Machinist",45897.93,"Male",0,40,"UnitedStates",NA,0
5804723,37,"Private","College","Married","Executive",20516.85,"Male",1887,60,"Cuba",23343,1
5805487,19,"Private","HSgrad","Absent","Sales",215111.5,"Male",0,20,"UnitedStates",0,0
5805589,28,"SelfEmp","Yr11","Married","Repair",20201.44,"Male",0,50,"UnitedStates",10573,1
5805790,25,"Private","College","Absent","Support",103098.2,"Female",0,40,"UnitedStates",0,0
5805934,27,"Private","Associate","Married",NA,38380.52,"Male",NA,45,"UnitedStates",8372,1
5806158,29,"Private","Vocational","Married","Repair",41233.77,"Male",NA,40,"UnitedStates",458,1
5806590,36,"Private","HSgrad","Married","Transport",23433.1,"Male",0,45,"UnitedStates",6275,1
5807174,20,NA,"College","Absent",NA,256442.46,"Female",0,40,"UnitedStates",0,0
5807692,26,"Private","Vocational","Divorced","Professional",399907.25,"Female",0,36,"UnitedStates",0,0
5807825,38,"Private","HSgrad","Married","Repair",32147.7,"Male",0,40,"UnitedStates",0,0
5807836,58,NA,"Bachelor","Married",NA,9512.83,"Male",0,70,"UnitedStates",0,0
5808062,38,"Private","HSgrad","Married","Repair",29803.61,"Male",0,48,"UnitedStates",0,0
5808211,34,"Private","HSgrad","Married","Repair",25728.74,"Male",1114.66666666667,40,"UnitedStates",0,0
5808932,52,NA,NA,"Married-spouse-absent",NA,212904.5,"Female",0,40,"Vietnam",0,0
5808981,50,"Private","HSgrad","Widowed","Sales",119041.05,"Female",0,40,"UnitedStates",0,0
5809024,31,"Private","HSgrad","Divorced","Clerical",122403.08,"Female",0,40,"UnitedStates",0,0
5809042,30,"Private","HSgrad","Absent","Professional",146668.15,"Female",0,30,"UnitedStates",0,0
5809203,37,"Private","Doctorate","Married","Professional",27204.03,"Male",0,99,"France",6156,1
5809712,22,"Private","College","Absent","Sales",41938.63,"Male",0,40,"UnitedStates",0,0
5809843,28,"Private","Bachelor","Married","Professional",33369.23,"Male",0,50,"UnitedStates",0,0
5809986,39,"Private","Bachelor","Absent","Sales",194591.96,"Male",728,40,"Germany",0,0
5810133,49,NA,"HSgrad","Widowed",NA,53968.93,"Female",0,40,"UnitedStates",0,0
5810486,24,"Private","College","Absent","Clerical",64126.01,"Female",0,25,"UnitedStates",0,0
5810552,47,"SelfEmp","Bachelor","Absent","Sales",172952.17,"Male",0,40,"UnitedStates",0,1
5811138,23,"Private","Bachelor","Absent","Service",220703.8,"Female",0,30,"UnitedStates",0,0
5811179,18,"Private","Yr11","Absent","Service",59337.11,"Male",0,20,"UnitedStates",0,0
5811871,69,"Private","Yr1t4","Widowed","Home",100078.12,"Female",0,4,"UnitedStates",0,0
5812282,50,"Private","HSgrad","Married","Machinist",22259.73,"Male",0,50,"UnitedStates",7330,1
5812295,26,"Private","HSgrad","Married","Sales",26796.28,"Male",0,65,"UnitedStates",0,0
5812406,33,"PSLocal","HSgrad","Divorced","Transport",70535.29,"Female",0,35,"UnitedStates",0,0
5813227,58,"Private","HSgrad","Divorced","Sales",84546.7,"Female",0,40,"UnitedStates",0,0
5813286,26,"Private","College","Married","Transport",62094.61,"Male",0,40,"UnitedStates",0,0
5813368,NA,"Consultant","Bachelor","Married","Executive",47259.73,"Male",NA,70,"UnitedStates",0,0
5813933,20,"Private","College","Absent","Service",85380.08,"Male",0,20,"UnitedStates",0,0
5814013,46,"Private","Vocational","Married","Machinist",32203.72,"Male",NA,40,"UnitedStates",0,0
5814103,21,"Private","Yr9","Absent","Machinist",68877.2,"Male",0,20,"UnitedStates",0,0
5814172,55,"Private","Yr10","Married","Machinist",44887.1,"Male",0,40,"UnitedStates",0,0
5814867,49,"Consultant","Bachelor","Absent","Executive",292528.67,"Female",0,40,"UnitedStates",0,0
5815371,29,"Private","College","Married","Farming",18231.68,"Male",0,40,"UnitedStates",0,0
5815613,35,"Private","HSgrad","Married","Machinist",37868.25,"Male",0,40,"UnitedStates",0,0
5815643,27,"Consultant","College","Absent","Service",51288.1,"Male",0,40,"UnitedStates",0,0
5815888,28,"Private","Bachelor","Married","Executive",NA,"Male",0,40,"UnitedStates",0,0
5816381,26,"Private","HSgrad","Absent","Clerical",114428.29,"Male",0,40,"UnitedStates",0,0
5816943,52,"PSFederal","HSgrad","Divorced","Clerical",317113.68,"Female",0,40,"UnitedStates",0,0
5817353,33,"Consultant","HSgrad","Married","Executive",27223.11,"Male",0,40,"UnitedStates",0,0
5817459,48,"Private","Yr11","Married","Transport",27581.25,"Male",0,NA,"UnitedStates",6281,1
5817604,22,"Private","HSgrad",NA,"Service",297958.79,"Male",0,40,"UnitedStates",0,0
5817730,27,"Private","Bachelor","Married","Sales",39789.25,"Male",0,50,"UnitedStates",0,0
5817877,58,"Private","Master","Married","Professional",40784.49,NA,0,50,"UnitedStates",6073,1
5817924,26,NA,"College","Absent","Professional",115585.9,"Male",1068,40,NA,0,0
5818929,34,"Private","HSgrad","Married","Sales",26387.18,"Female",0,40,"UnitedStates",0,0
5819167,21,"Private","Associate","Absent","Clerical",172256.92,"Male",0,35,"UnitedStates",0,0
5819502,34,NA,"HSgrad","Married","Repair",21075.37,"Male",1048.66666666667,40,"UnitedStates",0,0
5819672,21,"Private","College","Absent","Clerical",179545.34,"Male",0,40,"UnitedStates",0,0
5820306,21,"Private","HSgrad","Absent","Service",192415.9,"Male",0,40,"UnitedStates",0,0
5821060,32,"Private","Bachelor","Absent",NA,69109.04,"Male",0,38,"UnitedStates",0,0
5821243,72,NA,"HSgrad","Widowed",NA,62479.2,"Male",0,30,"UnitedStates",0,0
5822093,23,"Private","College","Absent","Clerical",227173.72,"Male",0,40,"UnitedStates",0,0
5822433,22,"Private","Associate","Absent","Service",279140.29,"Female",0,35,"UnitedStates",0,0
5822640,60,"Consultant","HSgrad","Married","Sales",44139.13,"Male",0,70,"UnitedStates",4988,1
5822998,36,"Consultant","College","Married","Repair",29957.79,"Male",0,40,"UnitedStates",15988,1
5823373,52,"Consultant","HSgrad","Absent","Professional",41236.05,"Male",0,50,"UnitedStates",0,0
5823482,47,"Private","College","Divorced","Sales",212653.78,"Female",0,45,"UnitedStates",5316,1
5823724,39,"Private","HSgrad",NA,"Repair",198170.78,"Male",0,40,"UnitedStates",0,0
5823821,18,"Private","College","Absent","Clerical",44805.93,"Female",0,15,"UnitedStates",0,0
5824100,36,"Private","HSgrad","Absent","Machinist",67662.77,"Female",0,48,"UnitedStates",0,0
5825089,27,"Private","College","Unmarried","Sales",78313.21,"Male",0,40,"UnitedStates",0,0
5825214,44,"Consultant","Professional","Married","Professional",63104.02,"Male",0,40,NA,5525,1
5825624,59,"Private","Yr9","Absent","Service",62181.71,"Male",0,50,NA,0,0
5825928,20,"Private","College","Absent","Cleaner",165734.46,"Male",NA,20,"UnitedStates",0,0
5826577,60,"Consultant","Yr11","Married","Farming",42484.02,"Male",0,35,NA,0,0
5826840,26,"Private","Bachelor","Absent","Executive",90113.68,"Female",0,45,"UnitedStates",0,0
5826954,37,NA,"HSgrad","Divorced",NA,80495.04,"Female",0,30,"UnitedStates",0,0
5827181,22,"Volunteer","HSgrad","Absent","Cleaner",73679.94,"Male",0,40,"UnitedStates",0,0
5828156,23,"Private","Yr5t6","Married","Service",23308.38,NA,0,40,"Mexico",0,0
5828317,40,"PSState","College",NA,NA,135803.82,"Female",0,40,"UnitedStates",0,0
5828493,50,"Private","Bachelor","Married","Support",55699.06,"Male",0,40,"UnitedStates",4998,1
5829290,38,"Private","Bachelor","Divorced","Home",320648.92,"Female",0,24,NA,0,0
5830344,26,"Private","Yr10","Married","Cleaner",49872.12,"Male",0,40,"UnitedStates",0,0
5830907,53,"PSLocal","College","Married","Service",27517.03,"Male",0,35,"UnitedStates",0,0
5831048,23,"Private","HSgrad","Absent","Home",125025.68,"Male",0,40,"UnitedStates",0,0
5831087,57,"Private","Associate","Divorced","Support",28146.81,"Female",0,40,"UnitedStates",0,0
5831094,25,"Private","Associate","Absent","Professional",32358.22,"Female",0,40,"UnitedStates",0,0
5831385,51,"Private","HSgrad",NA,"Transport",161087.63,"Male",0,40,"UnitedStates",0,0
5831526,26,"Private","HSgrad","Married","Sales",159926.77,"Female",0,20,"UnitedStates",0,0
5831794,36,"PSState","Bachelor","Divorced","Professional",235067.39,"Female",0,40,"UnitedStates",0,0
5831819,33,"Private","College","Absent","Sales",68817.54,"Male",0,50,"UnitedStates",0,0
5832255,19,"Private","Yr12","Absent","Clerical",159545.53,"Female",0,25,"UnitedStates",0,0
5832524,53,"Private","HSgrad","Absent","Repair",129941.22,"Female",0,40,NA,0,0
5833127,46,"Private","Bachelor","Divorced","Professional",72067.53,"Male",0,40,"UnitedStates",0,0
5833132,23,"Private","Vocational","Absent","Sales",84220.86,"Male",0,40,"UnitedStates",0,0
5833149,55,"Private","HSgrad","Widowed","Service",116020.6,"Female",0,35,"Italy",0,0
5833553,34,"Consultant","HSgrad","Divorced","Executive",41463.54,"Male",0,60,"UnitedStates",3099,1
5834167,22,"Private","College","Absent","Transport",79561.22,"Male",0,32,"UnitedStates",0,0
5834663,42,"SelfEmp","College","Married","Professional",21281.29,"Male",0,30,"UnitedStates",0,0
5835071,40,"Private","HSgrad","Married","Executive",44098.59,"Male",1114.66666666667,45,"UnitedStates",0,0
5835292,21,"Private","Yr10","Absent","Service",166141.79,"Male",0,25,"UnitedStates",NA,0
5835813,NA,"Private","HSgrad","Married","Clerical",31640.27,"Male",0,40,"UnitedStates",0,0
5836108,17,"Private","Yr11","Absent","Sales",124271.48,"Female",0,20,"UnitedStates",0,0
5837082,65,"Private","Yr9","Widowed","Sales",25851.11,"Female",0,40,"UnitedStates",0,0
5837284,37,"PSFederal","College","Married","Professional",49613.96,"Male",0,40,"UnitedStates",0,1
5837348,41,"Private","College","Married","Executive",38296.51,"Male",1887,50,"UnitedStates",53,1
